tanggal,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,windspeed_10m_max,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,kabupaten,lat,lon
2018-02-24,28.5,24.0,25.5,19.1,19.1,2.71,8.1,13.18,95,75,Jember,-8.1724,113.702
2018-02-25,29.3,23.1,25.5,2.5,2.5,3.16,11.3,15.92,97,81,Jember,-8.1724,113.702
2018-02-26,28.9,24.2,25.8,13.0,13.0,2.71,10.0,13.53,96,78,Jember,-8.1724,113.702
2018-02-27,29.8,24.5,26.9,0.7,0.7,4.31,12.6,21.12,89,69,Jember,-8.1724,113.702
2018-02-28,30.0,23.5,26.6,1.4,1.4,4.1,9.4,20.47,94,71,Jember,-8.1724,113.702
2018-03-01,29.9,24.2,26.7,0.5,0.5,3.99,16.6,19.8,92,69,Jember,-8.1724,113.702
2018-03-02,29.2,23.2,26.0,2.6,2.6,3.4,14.5,17.28,94,77,Jember,-8.1724,113.702
2018-03-03,29.5,24.1,26.5,0.2,0.2,4.1,10.5,20.67,95,72,Jember,-8.1724,113.702
2018-03-04,29.9,24.1,26.6,0.5,0.5,3.92,10.8,19.62,93,71,Jember,-8.1724,113.702
2018-03-05,30.0,24.2,26.6,1.3,1.3,3.93,12.1,19.4,97,71,Jember,-8.1724,113.702
2018-03-06,30.9,23.6,26.5,2.4,2.4,4.22,9.4,20.6,96,65,Jember,-8.1724,113.702
2018-03-07,29.0,23.8,25.6,8.4,8.4,3.0,12.2,15.26,97,79,Jember,-8.1724,113.702
2018-03-08,27.9,24.2,25.5,16.4,16.4,2.7,9.7,13.35,92,81,Jember,-8.1724,113.702
2018-03-09,29.5,23.6,26.4,3.7,3.7,3.99,10.7,20.3,92,78,Jember,-8.1724,113.702
2018-03-10,31.1,24.1,26.8,1.6,1.6,4.49,11.8,22.28,90,72,Jember,-8.1724,113.702
2018-03-11,30.4,24.0,26.4,3.2,3.2,3.86,9.0,19.02,97,68,Jember,-8.1724,113.702
2018-03-12,29.9,23.8,26.0,3.5,3.5,3.66,8.0,18.09,98,68,Jember,-8.1724,113.702
2018-03-13,29.1,24.0,25.7,24.4,24.4,3.23,6.9,15.92,94,73,Jember,-8.1724,113.702
2018-03-14,29.2,23.4,25.8,3.7,3.7,3.42,14.7,16.41,95,67,Jember,-8.1724,113.702
2018-03-15,29.1,24.1,26.4,3.8,3.8,3.78,14.5,19.12,93,71,Jember,-8.1724,113.702
2018-03-16,29.5,24.0,25.9,9.1,9.1,3.24,11.5,16.25,94,75,Jember,-8.1724,113.702
2018-03-17,28.8,23.9,25.9,16.2,16.2,3.83,13.0,19.38,96,75,Jember,-8.1724,113.702
2018-03-18,30.1,23.0,26.2,5.5,5.5,4.15,7.7,20.76,93,71,Jember,-8.1724,113.702
2018-03-19,30.4,23.4,26.9,0.4,0.4,4.28,12.6,21.15,89,70,Jember,-8.1724,113.702
2018-03-20,30.4,23.4,27.0,0.0,0.0,4.73,14.5,23.43,93,65,Jember,-8.1724,113.702
2018-03-21,29.6,23.1,26.3,0.1,0.1,4.19,15.0,20.66,87,72,Jember,-8.1724,113.702
2018-03-22,28.8,23.6,26.1,6.1,6.1,2.79,12.5,13.26,93,69,Jember,-8.1724,113.702
2018-03-23,31.3,24.4,27.0,1.9,1.9,4.49,9.9,21.69,93,66,Jember,-8.1724,113.702
2018-03-24,29.0,24.2,26.0,5.4,5.4,3.23,14.0,16.1,94,76,Jember,-8.1724,113.702
2018-03-25,28.6,23.3,25.7,19.3,19.3,3.27,11.7,16.67,96,73,Jember,-8.1724,113.702
